-2.704563736915588379e-01,1.583326980471611023e-02,3.698019683361053467e-01,-1.595286875963211060e-01,3.199406862258911133e-01,-3.789852838963270187e-03,1.092609763145446777e-01,-3.088240027427673340e-01,-1.854509711265563965e-01,1.039098650217056274e-01,-4.348620772361755371e-02,-1.339078396558761597e-01,-2.087575942277908325e-01,-1.568607240915298462e-01,-2.972522750496864319e-02,1.104847490787506104e-01,-6.210255026817321777e-01,1.525490581989288330e-01,3.732154965400695801e-01,2.510228157043457031e-01
-3.554601371288299561e-01,1.874168217182159424e-01,4.569788873195648193e-01,-3.405186533927917480e-02,7.393525540828704834e-02,6.734057068824768066e-01,2.939215302467346191e-01,4.308047294616699219e-01,-1.607871353626251221e-01,5.747886374592781067e-02,1.339580565690994263e-01,8.045371621847152710e-02,2.912524342536926270e-01,1.701767742633819580e-01,-3.217818140983581543e-01,1.440045982599258423e-01,8.120474219322204590e-02,-4.483528435230255127e-01,3.703334927558898926e-02,1.070772930979728699e-01
1.273697465658187866e-01,-4.422678053379058838e-02,3.877630233764648438e-01,2.123697549104690552e-01,-1.961020231246948242e-01,-3.281339406967163086e-01,-2.252151519060134888e-01,-4.965737760066986084e-01,-1.104047894477844238e-01,7.877492904663085938e-02,-2.639287710189819336e-01,-1.259595751762390137e-01,3.642086982727050781e-01,6.008992344141006470e-02,3.536259531974792480e-01,-1.377788186073303223e-01,-1.700894832611083984e-01,-4.940885007381439209e-01,1.155707538127899170e-01,3.063278198242187500e-01
-7.994364947080612183e-02,-6.376678496599197388e-02,2.430032342672348022e-01,-7.749243080615997314e-02,-2.241690754890441895e-01,1.101162470877170563e-02,-2.433672398328781128e-01,1.965041309595108032e-01,-3.245237171649932861e-01,2.107871770858764648e-01,3.602118417620658875e-02,1.632828637957572937e-02,-2.960264384746551514e-01,-2.310400456190109253e-01,-2.474029809236526489e-01,-3.348677754402160645e-01,2.174103260040283203e-01,1.411321014165878296e-01,2.178931981325149536e-01,4.342426359653472900e-01
3.238462805747985840e-01,7.147768884897232056e-02,6.177373602986335754e-02,1.102631464600563049e-01,1.316956132650375366e-01,-1.513548642396926880e-01,-1.843786239624023438e-01,4.400509893894195557e-01,8.311101049184799194e-02,-1.146583110094070435e-01,-2.965766191482543945e-01,1.062787473201751709e-01,-4.195493161678314209e-01,-4.373644664883613586e-02,5.008104443550109863e-01,9.538784623146057129e-02,-1.131648495793342590e-01,6.279855370521545410e-01,-1.326200366020202637e-01,1.312651932239532471e-01
-2.293716967105865479e-01,-1.273951381444931030e-01,-4.620082974433898926e-01,6.445310711860656738e-01,1.213290691375732422e-01,3.821168094873428345e-02,-1.901111751794815063e-01,-6.374626159667968750e-01,2.037285268306732178e-01,-1.197337359189987183e-02,2.371635288000106812e-01,1.386363804340362549e-01,3.182435929775238037e-01,6.713183969259262085e-02,1.536268293857574463e-01,-7.051766663789749146e-02,-8.481045812368392944e-02,-1.453707367181777954e-01,2.046058326959609985e-01,6.997815519571304321e-02
-1.329169049859046936e-02,2.544906362891197205e-02,3.216070830821990967e-01,-4.708940684795379639e-01,-3.315669298171997070e-01,3.227720037102699280e-02,1.764589101076126099e-01,4.692418500781059265e-02,1.855805516242980957e-01,-8.520019054412841797e-01,-5.346960425376892090e-01,-5.168455839157104492e-02,5.553389787673950195e-01,7.422093302011489868e-02,-5.730752348899841309e-01,-1.391992121934890747e-01,2.833189368247985840e-01,2.035461068153381348e-01,8.847384154796600342e-02,-1.065194159746170044e-01
1.193014606833457947e-01,2.443938255310058594e-01,-1.978048831224441528e-01,1.188810914754867554e-01,-4.489670321345329285e-02,-4.939468204975128174e-01,-2.763268947601318359e-01,-8.258794546127319336e-01,-1.821406371891498566e-02,-1.318365894258022308e-02,5.070078652352094650e-03,-9.291806817054748535e-02,1.253162622451782227e-01,-1.110717058181762695e-01,2.496958076953887939e-01,-3.436674177646636963e-01,-1.192123964428901672e-01,-1.953912712633609772e-02,2.975691556930541992e-01,-1.078469902276992798e-01
2.322845906019210815e-01,-5.727465078234672546e-02,-9.488961659371852875e-03,8.695025742053985596e-02,2.881431207060813904e-02,2.162227630615234375e-01,-2.398964166641235352e-01,-2.313747107982635498e-01,-2.563881576061248779e-01,-1.086954176425933838e-01,-4.903621599078178406e-02,8.636017143726348877e-02,-1.180099993944168091e-01,3.061567246913909912e-01,-1.703452765941619873e-01,-5.821890234947204590e-01,-6.174718588590621948e-02,6.743243336677551270e-02,-7.600356359034776688e-03,7.566770911216735840e-02
1.242388784885406494e-01,-2.726043164730072021e-01,3.040705025196075439e-01,-1.287365257740020752e-01,3.664613962173461914e-01,-2.862106561660766602e-01,2.332428693771362305e-01,-1.183403953909873962e-01,4.028259217739105225e-02,-1.681044250726699829e-01,2.903056144714355469e-01,9.587353467941284180e-02,-1.986021548509597778e-02,2.236973941326141357e-01,-1.395645085722208023e-02,5.432647466659545898e-01,3.213295042514801025e-01,2.194884978234767914e-02,4.398798346519470215e-01,-5.639626830816268921e-02
